add_ds_card,mult_ds_card,count
45,122,1637
45,123,1905
45,124,1988
45,125,1966
45,126,1996
45,127,1935
45,128,1895
45,129,1726
45,130,1372
45,131,1184
45,132,1050
45,133,896
45,134,728
45,135,688
45,136,845
45,137,794
45,138,869
45,139,771
45,140,816
45,141,799
45,142,759
45,143,673
45,144,605
45,145,503
45,146,482
45,147,389
45,148,299
45,149,284
45,150,265
45,151,321
45,152,291
45,153,263
45,154,266
45,155,229
45,156,240
45,157,252
45,158,184
45,159,191
45,160,136
45,161,136
45,162,111
45,163,93
45,164,71
45,165,70
45,166,72
45,167,64
45,168,70
45,169,64
45,170,52
45,171,67
45,172,59
45,173,44
45,174,28
45,175,40
45,176,27
45,177,30
45,178,16
45,179,16
45,180,16
45,181,18
45,182,8
45,183,17
45,184,12
45,185,16
45,186,7
45,187,9
45,188,9
45,189,3
45,190,5
45,191,4
45,192,1
45,193,3
45,194,1
45,195,5
45,196,3
45,197,1
45,198,2
45,200,1
45,201,3
45,203,2
45,204,1
45,205,1
45,206,1
45,214,1
46,55,1
46,56,1
46,57,3
46,58,9
46,59,8
46,60,25
46,61,24
46,62,48
46,63,73
46,64,97
46,65,129
46,66,105
46,67,128
46,68,223
46,69,247
46,70,493
46,71,674
46,72,936
46,73,1116
46,74,1662
46,75,1912
46,76,1944
46,77,1900
46,78,945
46,79,763
46,80,960
46,81,1511
46,82,1608
46,83,2485
46,84,3154
46,85,3758
46,86,3728
46,87,4912
46,88,4607
46,89,4079
46,90,3192
46,91,1428
46,92,1568
46,93,2086
46,94,2512
46,95,3225
46,96,3070
46,97,4327
46,98,4832
46,99,4893
46,100,4774
46,101,5064
46,102,3958
46,103,3403
46,104,2379
46,105,1886
46,106,1784
46,107,2412
46,108,2876
46,109,3166
46,110,3565
46,111,3387
46,112,3891
46,113,4052
46,114,3443
46,115,3180
46,116,3065
46,117,2225
46,118,1717
46,119,1802
46,120,1561
46,121,1738
46,122,1789
46,123,2056
46,124,2179
46,125,2190
46,126,2236
46,127,2064
46,128,2051
46,129,1828
46,130,1507
46,131,1343
46,132,1158
46,133,1020
46,134,893
46,135,827
46,136,990
46,137,962
46,138,959
46,139,1005
46,140,1008
46,141,946
46,142,897
46,143,775
46,144,695
46,145,681
46,146,587
46,147,461
46,148,384
46,149,378
46,150,362
46,151,385
46,152,352
46,153,308
46,154,361
46,155,317
46,156,303
46,157,283
46,158,262
46,159,238
46,160,190
46,161,184
46,162,156
46,163,140
46,164,123
46,165,112
46,166,84
46,167,78
46,168,86
46,169,98
46,170,96
46,171,78
46,172,78
46,173,73
46,174,54
46,175,48
46,176,33
46,177,33
46,178,35
46,179,32
46,180,25
46,181,20
46,182,8
46,183,22
46,184,21
46,185,14
46,186,11
46,187,13
46,188,9
46,189,11
46,190,11
46,191,8
46,192,3
46,193,6
46,194,4
46,195,4
46,196,4
46,197,5
46,198,4
46,199,2
46,203,1
46,205,2
46,206,1
46,207,1
46,210,1
46,212,1
46,217,1
47,56,1
47,59,2
47,60,3
47,61,6
47,62,10
47,63,9
47,64,21
47,65,28
47,66,47
47,67,54
47,68,78
47,69,108
47,70,190
47,71,255
47,72,388
47,73,443
47,74,715
47,75,888
47,76,885
47,77,892
47,78,477
47,79,494
47,80,649
47,81,947
47,82,1027
47,83,1573
47,84,2053
47,85,2510
47,86,2617
47,87,3273
47,88,3161
47,89,2767
47,90,2265
47,91,1213
47,92,1336
47,93,1844
47,94,2100
47,95,2609
47,96,2774
47,97,3525
47,98,4125
47,99,4100
47,100,4162
47,101,4423
47,102,3539
47,103,3065
47,104,2219
47,105,1936
47,106,1884
47,107,2399
47,108,2811
47,109,3167
47,110,3469
47,111,3516
47,112,3854
47,113,3947
47,114,3695
47,115,3346
47,116,3257
47,117,2268
47,118,1831
47,119,2042
47,120,1849
47,121,2077
47,122,2082
47,123,2447
47,124,2536
47,125,2655
47,126,2595
47,127,2468
47,128,2488
47,129,2229
47,130,2017
47,131,1631
47,132,1496
47,133,1303
47,134,1201
47,135,1164
47,136,1389
47,137,1320
47,138,1420
47,139,1356
47,140,1385
47,141,1354
47,142,1270
47,143,1218
47,144,1017
47,145,1012
47,146,790
47,147,619
47,148,634
47,149,596
47,150,637
47,151,619
47,152,584
47,153,549
47,154,642
47,155,522
47,156,545
47,157,482
47,158,466
47,159,402
47,160,363
47,161,316
47,162,280
47,163,243
47,164,233
47,165,207
47,166,215
47,167,199
47,168,168
47,169,197
47,170,177
47,171,172
47,172,131
47,173,145
47,174,137
47,175,110
47,176,101
47,177,95
47,178,72
47,179,62
47,180,53
47,181,46
47,182,48
47,183,57
47,184,43
47,185,51
47,186,43
47,187,38
47,188,37
47,189,21
47,190,21
47,191,26
47,192,21
47,193,8
47,194,18
47,195,11
47,196,14
47,197,8
47,198,13
47,199,12
47,200,5
47,201,5
47,202,2
47,203,10
47,204,3
47,205,3
47,206,4
47,207,5
47,208,1
47,209,2
47,210,2
47,211,2
47,212,2
47,213,1
47,214,1
47,215,1
47,217,1
47,219,1
47,224,1
47,226,1
48,61,1
48,62,1
48,63,3
48,64,4
48,65,8
48,66,12
48,67,13
48,68,25
48,69,26
48,70,61
48,71,81
48,72,93
48,73,135
48,74,231
48,75,266
48,76,277
48,77,291
48,78,223
48,79,251
48,80,330
48,81,488
48,82,594
48,83,795
48,84,1124
48,85,1331
48,86,1337
48,87,1706
48,88,1729
48,89,1565
48,90,1302
48,91,721
48,92,837
48,93,1207
48,94,1459
48,95,1851
48,96,1878
48,97,2505
48,98,2864
48,99,2922
48,100,2897
48,101,2947
48,102,2512
48,103,2212
48,104,1636
48,105,1402
48,106,1526
48,107,1903
48,108,2197
48,109,2514
48,110,2692
48,111,2803
48,112,3137
48,113,3200
48,114,2820
48,115,2567
48,116,2567
48,117,1926
48,118,1608
48,119,1741
48,120,1627
48,121,1649
48,122,1845
48,123,2039
48,124,2146
48,125,2359
48,126,2251
48,127,2131
48,128,2228
48,129,1979
48,130,1713
48,131,1524
48,132,1307
48,133,1231
48,134,1113
48,135,1110
48,136,1210
48,137,1258
48,138,1234
48,139,1315
48,140,1360
48,141,1152
48,142,1193
48,143,1170
48,144,1025
48,145,864
48,146,837
48,147,661
48,148,665
48,149,627
48,150,607
48,151,620
48,152,522
48,153,532
48,154,595
48,155,524
48,156,578
48,157,544
48,158,447
48,159,416
48,160,375
48,161,303
48,162,295
48,163,282
48,164,224
48,165,248
48,166,222
48,167,185
48,168,201
48,169,207
48,170,187
48,171,169
48,172,163
48,173,165
48,174,121
48,175,122
48,176,119
48,177,86
48,178,75
48,179,75
48,180,77
48,181,53
48,182,55
48,183,58
48,184,52
48,185,49
48,186,37
48,187,49
48,188,25
48,189,39
48,190,32
48,191,40
48,192,23
48,193,18
48,194,14
48,195,11
48,196,7
48,197,16
48,198,9
48,199,10
48,200,10
48,201,12
48,202,7
48,203,8
48,204,7
48,205,7
48,206,8
48,207,3
48,208,3
48,209,3
48,210,2
48,211,2
48,215,5
48,216,1
48,224,1
48,225,1
48,226,1
49,65,1
49,66,1
49,67,2
49,68,7
49,69,2
49,70,10
49,71,23
49,72,20
49,73,38
49,74,46
49,75,76
49,76,67
49,77,76
49,78,85
49,79,107
49,80,112
49,81,176
49,82,246
49,83,337
49,84,422
49,85,489
49,86,590
49,87,740
49,88,698
49,89,703
49,90,557
49,91,455
49,92,536
49,93,750
49,94,846
49,95,1045
49,96,1216
49,97,1522
49,98,1662
49,99,1721
49,100,1809
49,101,1820
49,102,1580
49,103,1474
49,104,1097
49,105,1061
49,106,1188
49,107,1426
49,108,1753
49,109,1891
49,110,1976
49,111,2211
49,112,2314
49,113,2618
49,114,2171
49,115,2161
49,116,2025
49,117,1570
49,118,1451
49,119,1493
49,120,1406
49,121,1581
49,122,1796
49,123,1886
49,124,2083
49,125,2178
49,126,2052
49,127,2081
49,128,2063
49,129,1780
49,130,1725
49,131,1526
49,132,1393
49,133,1199
49,134,1165
49,135,1199
49,136,1400
49,137,1421
49,138,1419
49,139,1445
49,140,1491
49,141,1363
49,142,1365
49,143,1252
49,144,1194
49,145,1056
49,146,939
49,147,819
49,148,836
49,149,790
49,150,794
49,151,773
49,152,764
49,153,757
49,154,805
49,155,777
49,156,752
49,157,650
49,158,638
49,159,589
49,160,529
49,161,495
49,162,421
49,163,412
49,164,351
49,165,345
49,166,353
49,167,359
49,168,306
49,169,333
49,170,306
49,171,311
49,172,279
49,173,248
49,174,231
49,175,219
49,176,210
49,177,171
49,178,145
49,179,151
49,180,113
49,181,136
49,182,116
49,183,143
49,184,94
49,185,103
49,186,84
49,187,94
49,188,75
49,189,73
49,190,68
49,191,52
49,192,65
49,193,51
49,194,41
49,195,40
49,196,29
49,197,35
49,198,35
49,199,28
49,200,24
49,201,31
49,202,18
49,203,24
49,204,19
49,205,9
49,206,10
49,207,11
49,208,12
49,209,7
49,210,7
49,211,8
49,212,7
49,213,8
49,214,8
49,215,2
49,216,6
49,217,2
49,218,7
49,219,4
49,220,1
49,221,2
49,222,4
49,223,1
49,224,2
49,226,1
49,227,1
49,228,1
49,229,1
49,230,2
49,232,1
49,233,1
49,240,1
50,67,1
50,69,1
50,70,4
50,71,3
50,72,3
50,73,5
50,74,10
50,75,8
50,76,6
50,77,12
50,78,14
50,79,23
50,80,33
50,81,45
50,82,61
50,83,89
50,84,128
50,85,141
50,86,167
50,87,198
50,88,203
50,89,195
50,90,167
50,91,153
50,92,227
50,93,283
50,94,379
50,95,369
50,96,550
50,97,621
50,98,711
50,99,722
50,100,759
50,101,850
50,102,685
50,103,685
50,104,525
50,105,517
50,106,645
50,107,754
50,108,842
50,109,1003
50,110,1015
50,111,1156
50,112,1230
50,113,1381
50,114,1138
50,115,1161
50,116,1100
50,117,924
50,118,764
50,119,825
50,120,810
50,121,964
50,122,1018
50,123,1083
50,124,1145
50,125,1213
50,126,1180
50,127,1233
50,128,1180
50,129,1075
50,130,1033
50,131,945
50,132,833
50,133,744
50,134,735
50,135,746
50,136,879
50,137,862
50,138,810
50,139,859
50,140,897
50,141,812
50,142,854
50,143,785
50,144,778
50,145,597
50,146,609
50,147,540
50,148,547
50,149,531
50,150,477
50,151,491
50,152,482
50,153,444
50,154,528
50,155,471
50,156,465
50,157,413
50,158,428
50,159,417
50,160,313
50,161,335
50,162,277
50,163,284
50,164,234
50,165,229
50,166,244
50,167,230
50,168,211
50,169,235
50,170,174
50,171,183
50,172,196
50,173,158
50,174,157
50,175,150
50,176,141
50,177,102
50,178,93
50,179,98
50,180,95
50,181,78
50,182,86
50,183,80
50,184,73
50,185,68
50,186,48
50,187,42
50,188,74
50,189,48
50,190,51
50,191,29
50,192,36
50,193,38
50,194,33
50,195,21
50,196,33
50,197,18
50,198,17
50,199,20
50,200,10
50,201,17
50,202,19
50,203,12
50,204,6
50,205,10
50,206,10
50,207,13
50,208,5
50,209,4
50,210,5
50,211,7
50,212,2
50,213,4
50,214,4
50,215,5
50,216,6
50,217,2
50,218,2
50,220,3
50,221,4
50,222,1
50,224,1
50,226,2
50,227,1
50,229,1
50,232,1
50,233,1
51,74,1
51,77,2
51,78,2
51,79,2
51,80,6
51,81,6
51,82,4
51,83,8
51,84,6
51,85,21
51,86,26
51,87,36
51,88,31
51,89,31
51,90,35
51,91,41
51,92,52
51,93,57
51,94,86
51,95,97
51,96,119
51,97,141
51,98,187
51,99,190
51,100,204
51,101,226
51,102,242
51,103,249
51,104,173
51,105,216
51,106,240
51,107,314
51,108,355
51,109,402
51,110,430
51,111,518
51,112,532
51,113,609
51,114,519
51,115,543
51,116,523
51,117,469
51,118,427
51,119,482
51,120,458
51,121,522
51,122,617
51,123,687
51,124,740
51,125,783
51,126,696
51,127,808
51,128,798
51,129,677
51,130,701
51,131,676
51,132,544
51,133,561
51,134,589
51,135,568
51,136,704
51,137,662
51,138,673
51,139,758
51,140,738
51,141,718
51,142,771
51,143,627
51,144,664
51,145,613
51,146,577
51,147,486
51,148,509
51,149,509
51,150,482
51,151,485
51,152,523
51,153,516
51,154,530
51,155,504
51,156,522
51,157,500
51,158,464
51,159,430
51,160,383
51,161,340
51,162,354
51,163,330
51,164,317
51,165,288
51,166,298
51,167,305
51,168,305
51,169,290
51,170,279
51,171,258
51,172,255
51,173,251
51,174,235
51,175,230
51,176,204
51,177,167
51,178,148
51,179,155
51,180,121
51,181,139
51,182,161
51,183,137
51,184,130
51,185,117
51,186,97
51,187,101
51,188,106
51,189,107
51,190,86
51,191,74
51,192,73
51,193,63
51,194,57
51,195,50
51,196,46
51,197,64
51,198,49
51,199,49
51,200,31
51,201,29
51,202,42
51,203,34
51,204,44
51,205,29
51,206,29
51,207,15
51,208,13
51,209,17
51,210,17
51,211,18
51,212,19
51,213,5
51,214,14
51,215,8
51,216,9
51,217,11
51,218,9
51,219,6
51,220,5
51,221,8
51,222,6
51,223,6
51,224,2
51,225,4
51,226,5
51,227,2
51,228,2
51,229,5
51,230,4
51,232,1
51,233,2
51,236,1
51,238,2
51,239,1
51,240,1
51,246,1
51,252,1
