N,set_cardinality,add_ds_card,mult_ds_card,count
33,7,28,24,13
33,7,28,25,163
33,7,28,26,126
33,7,28,27,1576
33,7,28,28,4456
34,7,13,25,8
34,7,13,26,6
34,7,13,27,9
34,7,13,28,57
34,7,14,22,4
34,7,14,25,8
34,7,14,26,5
34,7,14,27,26
34,7,14,28,89
34,7,15,22,10
34,7,15,23,6
34,7,15,24,3
34,7,15,25,26
34,7,15,26,23
34,7,15,27,112
34,7,15,28,364
34,7,16,22,11
34,7,16,23,7
34,7,16,24,6
34,7,16,25,49
34,7,16,26,37
34,7,16,27,247
34,7,16,28,667
34,7,17,19,3
34,7,17,22,15
34,7,17,23,15
34,7,17,24,14
34,7,17,25,120
34,7,17,26,76
34,7,17,27,550
34,7,17,28,1515
34,7,18,18,2
34,7,18,19,4
34,7,18,22,33
34,7,18,23,35
34,7,18,24,74
34,7,18,25,382
34,7,18,26,349
34,7,18,27,2750
34,7,18,28,8405
34,7,19,18,2
34,7,19,19,2
34,7,19,21,2
34,7,19,22,63
34,7,19,23,48
34,7,19,24,85
34,7,19,25,567
34,7,19,26,638
34,7,19,27,4961
34,7,19,28,16846
34,7,20,18,4
34,7,20,19,2
34,7,20,20,16
34,7,20,21,10
34,7,20,22,169
34,7,20,23,115
34,7,20,24,271
34,7,20,25,1946
34,7,20,26,1544
34,7,20,27,14244
34,7,20,28,47395
34,7,21,19,14
34,7,21,20,2
34,7,21,21,11
34,7,21,22,164
34,7,21,23,190
34,7,21,24,470
34,7,21,25,3039
34,7,21,26,3418
34,7,21,27,29178
34,7,21,28,99028
34,7,22,18,4
34,7,22,19,7
34,7,22,20,18
34,7,22,21,23
34,7,22,22,279
34,7,22,23,383
34,7,22,24,956
34,7,22,25,7545
34,7,22,26,8208
34,7,22,27,79791
34,7,22,28,275802
34,7,23,18,7
34,7,23,19,6
34,7,23,20,15
34,7,23,21,28
34,7,23,22,519
34,7,23,23,543
34,7,23,24,1287
34,7,23,25,12609
34,7,23,26,14020
34,7,23,27,143085
34,7,23,28,506795
34,7,24,18,13
34,7,24,19,8
34,7,24,20,30
34,7,24,21,44
34,7,24,22,858
34,7,24,23,760
34,7,24,24,2324
34,7,24,25,22322
34,7,24,26,24310
34,7,24,27,268274
34,7,24,28,943747
34,7,25,18,11
34,7,25,19,3
34,7,25,20,17
34,7,25,21,30
34,7,25,22,862
34,7,25,23,744
34,7,25,24,2138
34,7,25,25,26494
34,7,25,26,25896
34,7,25,27,314800
34,7,25,28,1071035
34,7,26,18,12
34,7,26,19,3
34,7,26,20,17
34,7,26,21,20
34,7,26,22,837
34,7,26,23,570
34,7,26,24,1486
34,7,26,25,21629
34,7,26,26,18683
34,7,26,27,246285
34,7,26,28,799476
34,7,27,18,15
34,7,27,20,5
34,7,27,21,5
34,7,27,22,409
34,7,27,23,194
34,7,27,24,371
34,7,27,25,6364
34,7,27,26,4351
34,7,27,27,64450
34,7,27,28,205736
34,7,28,18,2
34,7,28,22,22
34,7,28,23,13
34,7,28,24,16
34,7,28,25,257
34,7,28,26,166
34,7,28,27,2613
34,7,28,28,8393
35,7,13,25,9
35,7,13,26,6
35,7,13,27,9
35,7,13,28,61
35,7,14,22,4
35,7,14,25,8
35,7,14,26,5
35,7,14,27,26
35,7,14,28,97
35,7,15,22,10
35,7,15,23,6
35,7,15,24,3
35,7,15,25,26
35,7,15,26,23
35,7,15,27,114
35,7,15,28,398
35,7,16,22,11
35,7,16,23,7
35,7,16,24,6
35,7,16,25,49
35,7,16,26,37
35,7,16,27,256
35,7,16,28,726
35,7,17,19,3
35,7,17,22,15
35,7,17,23,15
35,7,17,24,14
35,7,17,25,120
35,7,17,26,76
35,7,17,27,573
35,7,17,28,1650
35,7,18,18,2
35,7,18,19,4
35,7,18,22,33
35,7,18,23,35
35,7,18,24,74
35,7,18,25,389
35,7,18,26,374
35,7,18,27,2938
35,7,18,28,9347
35,7,19,18,2
35,7,19,19,2
35,7,19,21,2
35,7,19,22,63
35,7,19,23,48
35,7,19,24,85
35,7,19,25,588
35,7,19,26,679
35,7,19,27,5276
35,7,19,28,18842
35,7,20,18,4
35,7,20,19,2
35,7,20,20,16
35,7,20,21,10
35,7,20,22,173
35,7,20,23,118
35,7,20,24,271
35,7,20,25,2044
35,7,20,26,1636
35,7,20,27,15229
35,7,20,28,53397
35,7,21,19,14
35,7,21,20,2
35,7,21,21,11
35,7,21,22,167
35,7,21,23,195
35,7,21,24,474
35,7,21,25,3192
35,7,21,26,3600
35,7,21,27,31582
35,7,21,28,112541
35,7,22,18,4
35,7,22,19,7
35,7,22,20,18
35,7,22,21,23
35,7,22,22,285
35,7,22,23,406
35,7,22,24,975
35,7,22,25,7921
35,7,22,26,8844
35,7,22,27,88672
35,7,22,28,320789
35,7,23,18,7
35,7,23,19,6
35,7,23,20,15
35,7,23,21,28
35,7,23,22,531
35,7,23,23,558
35,7,23,24,1313
35,7,23,25,13604
35,7,23,26,15136
35,7,23,27,160879
35,7,23,28,598000
35,7,24,18,13
35,7,24,19,8
35,7,24,20,30
35,7,24,21,44
35,7,24,22,877
35,7,24,23,811
35,7,24,24,2413
35,7,24,25,24347
35,7,24,26,27376
35,7,24,27,312724
35,7,24,28,1155517
35,7,25,18,11
35,7,25,19,3
35,7,25,20,17
35,7,25,21,30
35,7,25,22,889
35,7,25,23,811
35,7,25,24,2264
35,7,25,25,29644
35,7,25,26,30260
35,7,25,27,385287
35,7,25,28,1373985
35,7,26,18,12
35,7,26,19,3
35,7,26,20,17
35,7,26,21,20
35,7,26,22,882
35,7,26,23,650
35,7,26,24,1621
35,7,26,25,25252
35,7,26,26,23160
35,7,26,27,319559
35,7,26,28,1085968
35,7,27,18,16
35,7,27,20,5
35,7,27,21,5
35,7,27,22,465
35,7,27,23,234
35,7,27,24,446
35,7,27,25,8110
35,7,27,26,6108
35,7,27,27,92987
35,7,27,28,306390
35,7,28,18,2
35,7,28,22,27
35,7,28,23,15
35,7,28,24,21
35,7,28,25,380
35,7,28,26,290
35,7,28,27,4343
35,7,28,28,14326
36,7,13,25,9
36,7,13,26,7
36,7,13,27,10
36,7,13,28,64
36,7,14,22,4
36,7,14,25,9
36,7,14,26,7
36,7,14,27,27
36,7,14,28,103
36,7,15,22,11
36,7,15,23,8
36,7,15,24,3
36,7,15,25,30
36,7,15,26,26
36,7,15,27,128
36,7,15,28,414
36,7,16,22,13
36,7,16,23,9
36,7,16,24,7
36,7,16,25,55
36,7,16,26,43
36,7,16,27,274
36,7,16,28,759
36,7,17,19,4
36,7,17,22,19
36,7,17,23,21
36,7,17,24,18
36,7,17,25,138
36,7,17,26,82
36,7,17,27,611
36,7,17,28,1731
36,7,18,18,3
36,7,18,19,6
36,7,18,22,38
36,7,18,23,47
36,7,18,24,92
36,7,18,25,438
36,7,18,26,425
36,7,18,27,3274
36,7,18,28,10103
36,7,19,18,2
36,7,19,19,2
36,7,19,21,3
36,7,19,22,70
36,7,19,23,55
36,7,19,24,104
36,7,19,25,652
36,7,19,26,781
36,7,19,27,5901
36,7,19,28,20454
36,7,20,18,4
36,7,20,19,4
36,7,20,20,20
36,7,20,21,13
36,7,20,22,189
36,7,20,23,143
36,7,20,24,329
36,7,20,25,2284
36,7,20,26,1881
36,7,20,27,17165
36,7,20,28,58566
36,7,21,19,19
36,7,21,20,2
36,7,21,21,18
36,7,21,22,197
36,7,21,23,247
36,7,21,24,560
36,7,21,25,3703
36,7,21,26,4177
36,7,21,27,36027
36,7,21,28,123980
36,7,22,18,4
36,7,22,19,12
36,7,22,20,27
36,7,22,21,36
36,7,22,22,359
36,7,22,23,535
36,7,22,24,1234
36,7,22,25,9275
36,7,22,26,10814
36,7,22,27,103342
36,7,22,28,361964
36,7,23,18,8
36,7,23,19,13
36,7,23,20,29
36,7,23,21,44
36,7,23,22,657
36,7,23,23,765
36,7,23,24,1699
36,7,23,25,16071
36,7,23,26,18797
36,7,23,27,190538
36,7,23,28,683637
36,7,24,18,14
36,7,24,19,12
36,7,24,20,37
36,7,24,21,84
36,7,24,22,1070
36,7,24,23,1097
36,7,24,24,3309
36,7,24,25,30358
36,7,24,26,36913
36,7,24,27,385982
36,7,24,28,1362424
36,7,25,18,11
36,7,25,19,8
36,7,25,20,25
36,7,25,21,63
36,7,25,22,1163
36,7,25,23,1205
36,7,25,24,3534
36,7,25,25,38927
36,7,25,26,45017
36,7,25,27,501046
36,7,25,28,1686441
36,7,26,18,15
36,7,26,19,8
36,7,26,20,29
36,7,26,21,40
36,7,26,22,1251
36,7,26,23,1093
36,7,26,24,2861
36,7,26,25,35982
36,7,26,26,39123
36,7,26,27,443125
36,7,26,28,1398865
36,7,27,18,19
36,7,27,19,2
36,7,27,20,6
36,7,27,21,7
36,7,27,22,686
36,7,27,23,395
36,7,27,24,918
36,7,27,25,12974
36,7,27,26,12555
36,7,27,27,143980
36,7,27,28,426588
36,7,28,18,2
36,7,28,21,1
36,7,28,22,42
36,7,28,23,21
36,7,28,24,47
36,7,28,25,739
36,7,28,26,776
36,7,28,27,8061
36,7,28,28,22247
37,7,13,25,9
37,7,13,26,7
37,7,13,27,10
37,7,13,28,70
37,7,14,22,4
37,7,14,25,9
37,7,14,26,7
37,7,14,27,27
37,7,14,28,113
37,7,15,22,11
37,7,15,23,8
37,7,15,24,3
37,7,15,25,30
37,7,15,26,26
37,7,15,27,128
37,7,15,28,454
37,7,16,22,13
37,7,16,23,9
37,7,16,24,7
37,7,16,25,55
37,7,16,26,43
37,7,16,27,276
37,7,16,28,837
37,7,17,19,4
37,7,17,22,19
37,7,17,23,21
37,7,17,24,18
37,7,17,25,138
37,7,17,26,82
37,7,17,27,615
37,7,17,28,1901
37,7,18,18,3
37,7,18,19,6
37,7,18,22,38
37,7,18,23,47
37,7,18,24,92
37,7,18,25,444
37,7,18,26,426
37,7,18,27,3388
37,7,18,28,11328
37,7,19,18,2
37,7,19,19,2
37,7,19,21,3
37,7,19,22,70
37,7,19,23,55
37,7,19,24,104
37,7,19,25,657
37,7,19,26,784
37,7,19,27,6084
37,7,19,28,22986
37,7,20,18,4
37,7,20,19,4
37,7,20,20,20
37,7,20,21,13
37,7,20,22,193
37,7,20,23,143
37,7,20,24,330
37,7,20,25,2325
37,7,20,26,1902
37,7,20,27,17875
37,7,20,28,66079
37,7,21,19,19
37,7,21,20,2
37,7,21,21,18
37,7,21,22,201
37,7,21,23,247
37,7,21,24,560
37,7,21,25,3769
37,7,21,26,4231
37,7,21,27,37588
37,7,21,28,141040
37,7,22,18,4
37,7,22,19,12
37,7,22,20,27
37,7,22,21,36
37,7,22,22,362
37,7,22,23,543
37,7,22,24,1244
37,7,22,25,9511
37,7,22,26,11094
37,7,22,27,109778
37,7,22,28,421553
37,7,23,18,8
37,7,23,19,13
37,7,23,20,29
37,7,23,21,44
37,7,23,22,668
37,7,23,23,781
37,7,23,24,1715
37,7,23,25,16652
37,7,23,26,19244
37,7,23,27,203789
37,7,23,28,805371
37,7,24,18,14
37,7,24,19,12
37,7,24,20,37
37,7,24,21,84
37,7,24,22,1091
37,7,24,23,1118
37,7,24,24,3365
37,7,24,25,31696
37,7,24,26,38491
37,7,24,27,423003
37,7,24,28,1661545
37,7,25,18,11
37,7,25,19,8
37,7,25,20,25
37,7,25,21,63
37,7,25,22,1184
37,7,25,23,1240
37,7,25,24,3650
37,7,25,25,41472
37,7,25,26,47785
37,7,25,27,568130
37,7,25,28,2150832
37,7,26,18,15
37,7,26,19,8
37,7,26,20,29
37,7,26,21,40
37,7,26,22,1296
37,7,26,23,1138
37,7,26,24,2977
37,7,26,25,39676
37,7,26,26,42872
37,7,26,27,525941
37,7,26,28,1882394
37,7,27,18,19
37,7,27,19,2
37,7,27,20,6
37,7,27,21,7
37,7,27,22,761
37,7,27,23,439
37,7,27,24,1005
37,7,27,25,15510
37,7,27,26,14682
37,7,27,27,185223
37,7,27,28,625566
37,7,28,18,3
37,7,28,21,1
37,7,28,22,53
37,7,28,23,29
37,7,28,24,60
37,7,28,25,954
37,7,28,26,946
37,7,28,27,11519
37,7,28,28,36931
38,7,13,25,9
38,7,13,26,7
38,7,13,27,11
38,7,13,28,75
38,7,14,22,4
38,7,14,25,9
38,7,14,26,7
38,7,14,27,27
38,7,14,28,123
38,7,15,22,11
38,7,15,23,8
38,7,15,24,3
38,7,15,25,30
38,7,15,26,26
38,7,15,27,129
38,7,15,28,493
38,7,16,22,13
38,7,16,23,9
38,7,16,24,7
38,7,16,25,55
38,7,16,26,43
38,7,16,27,281
38,7,16,28,912
38,7,17,19,4
38,7,17,22,19
38,7,17,23,21
38,7,17,24,18
38,7,17,25,140
38,7,17,26,82
38,7,17,27,635
38,7,17,28,2053
38,7,18,18,3
38,7,18,19,6
38,7,18,22,38
38,7,18,23,47
38,7,18,24,92
38,7,18,25,451
38,7,18,26,430
38,7,18,27,3580
38,7,18,28,12527
38,7,19,18,2
38,7,19,19,2
38,7,19,21,3
38,7,19,22,70
38,7,19,23,55
38,7,19,24,104
38,7,19,25,666
38,7,19,26,786
38,7,19,27,6514
38,7,19,28,25364
38,7,20,18,4
38,7,20,19,4
38,7,20,20,20
38,7,20,21,13
38,7,20,22,197
38,7,20,23,144
38,7,20,24,332
38,7,20,25,2435
38,7,20,26,1966
38,7,20,27,19005
38,7,20,28,73482
38,7,21,19,19
38,7,21,20,2
38,7,21,21,18
38,7,21,22,206
38,7,21,23,250
38,7,21,24,562
38,7,21,25,3921
38,7,21,26,4358
38,7,21,27,40309
38,7,21,28,157701
38,7,22,18,4
38,7,22,19,12
38,7,22,20,27
38,7,22,21,36
38,7,22,22,368
38,7,22,23,554
38,7,22,24,1262
38,7,22,25,10052
38,7,22,26,11476
38,7,22,27,119836
38,7,22,28,482679
38,7,23,18,8
38,7,23,19,13
38,7,23,20,29
38,7,23,21,44
38,7,23,22,685
38,7,23,23,799
38,7,23,24,1744
38,7,23,25,17615
38,7,23,26,19994
38,7,23,27,223798
38,7,23,28,932147
38,7,24,18,14
38,7,24,19,12
38,7,24,20,37
38,7,24,21,84
38,7,24,22,1139
38,7,24,23,1143
38,7,24,24,3468
38,7,24,25,34065
38,7,24,26,40659
38,7,24,27,475889
38,7,24,28,1984904
38,7,25,18,11
38,7,25,19,8
38,7,25,20,25
38,7,25,21,63
38,7,25,22,1251
38,7,25,23,1285
38,7,25,24,3861
38,7,25,25,46090
38,7,25,26,51559
38,7,25,27,661775
38,7,25,28,2677262
38,7,26,18,15
38,7,26,19,8
38,7,26,20,29
38,7,26,21,40
38,7,26,22,1412
38,7,26,23,1195
38,7,26,24,3194
38,7,26,25,45896
38,7,26,26,47444
38,7,26,27,637210
38,7,26,28,2466995
38,7,27,18,22
38,7,27,19,2
38,7,27,20,8
38,7,27,21,9
38,7,27,22,923
38,7,27,23,486
38,7,27,24,1136
38,7,27,25,19780
38,7,27,26,16895
38,7,27,27,240123
38,7,27,28,890404
38,7,28,18,3
38,7,28,21,1
38,7,28,22,75
38,7,28,23,33
38,7,28,24,70
38,7,28,25,1380
38,7,28,26,1133
38,7,28,27,16544
38,7,28,28,59053
39,7,13,25,9
39,7,13,26,7
39,7,13,27,12
39,7,13,28,80
39,7,14,22,4
39,7,14,25,9
39,7,14,26,7
39,7,14,27,28
39,7,14,28,132
39,7,15,22,11
39,7,15,23,8
39,7,15,24,3
39,7,15,25,30
39,7,15,26,26
39,7,15,27,131
39,7,15,28,531
39,7,16,22,13
39,7,16,23,9
39,7,16,24,7
39,7,16,25,55
39,7,16,26,43
39,7,16,27,291
39,7,16,28,982
39,7,17,19,4
39,7,17,22,19
39,7,17,23,21
39,7,17,24,18
39,7,17,25,143
39,7,17,26,86
39,7,17,27,654
39,7,17,28,2201
39,7,18,18,3
39,7,18,19,6
39,7,18,22,39
39,7,18,23,47
39,7,18,24,92
39,7,18,25,467
39,7,18,26,440
39,7,18,27,3763
39,7,18,28,13775
39,7,19,18,2
39,7,19,19,2
39,7,19,21,3
39,7,19,22,70
39,7,19,23,57
39,7,19,24,104
39,7,19,25,690
39,7,19,26,803
39,7,19,27,6778
39,7,19,28,28059
39,7,20,18,4
39,7,20,19,4
39,7,20,20,20
39,7,20,21,13
39,7,20,22,203
39,7,20,23,145
39,7,20,24,334
39,7,20,25,2514
39,7,20,26,2007
39,7,20,27,20157
39,7,20,28,81459
39,7,21,19,19
39,7,21,20,2
39,7,21,21,18
39,7,21,22,211
39,7,21,23,253
39,7,21,24,567
39,7,21,25,4043
39,7,21,26,4424
39,7,21,27,42606
39,7,21,28,176431
39,7,22,18,4
39,7,22,19,12
39,7,22,20,27
39,7,22,21,36
39,7,22,22,374
39,7,22,23,560
39,7,22,24,1279
39,7,22,25,10447
39,7,22,26,11920
39,7,22,27,129586
39,7,22,28,551343
39,7,23,18,8
39,7,23,19,13
39,7,23,20,29
39,7,23,21,44
39,7,23,22,705
39,7,23,23,836
39,7,23,24,1775
39,7,23,25,18674
39,7,23,26,20924
39,7,23,27,244862
39,7,23,28,1073812
39,7,24,18,14
39,7,24,19,12
39,7,24,20,37
39,7,24,21,84
39,7,24,22,1174
39,7,24,23,1191
39,7,24,24,3586
39,7,24,25,36506
39,7,24,26,43388
39,7,24,27,534080
39,7,24,28,2351108
39,7,25,18,11
39,7,25,19,8
39,7,25,20,25
39,7,25,21,63
39,7,25,22,1300
39,7,25,23,1354
39,7,25,24,4057
39,7,25,25,50803
39,7,25,26,56540
39,7,25,27,769787
39,7,25,28,3294385
39,7,26,18,15
39,7,26,19,8
39,7,26,20,29
39,7,26,21,40
39,7,26,22,1498
39,7,26,23,1283
39,7,26,24,3432
39,7,26,25,52584
39,7,26,26,53881
39,7,26,27,779051
39,7,26,28,3168923
39,7,27,18,23
39,7,27,19,2
39,7,27,20,8
39,7,27,21,9
39,7,27,22,1036
39,7,27,23,528
39,7,27,24,1258
39,7,27,25,24291
39,7,27,26,20322
39,7,27,27,314930
39,7,27,28,1227671
39,7,28,18,3
39,7,28,21,1
39,7,28,22,99
39,7,28,23,34
39,7,28,24,82
39,7,28,25,1925
39,7,28,26,1469
39,7,28,27,23836
39,7,28,28,89675
40,7,13,25,10
40,7,13,26,8
40,7,13,27,13
40,7,13,28,83
40,7,14,22,5
40,7,14,25,10
40,7,14,26,7
40,7,14,27,30
40,7,14,28,138
40,7,15,22,13
40,7,15,23,8
40,7,15,24,4
40,7,15,25,34
40,7,15,26,29
40,7,15,27,137
40,7,15,28,555
40,7,16,22,15
40,7,16,23,10
40,7,16,24,8
40,7,16,25,61
40,7,16,26,44
40,7,16,27,304
40,7,16,28,1038
40,7,17,19,4
40,7,17,22,21
40,7,17,23,22
40,7,17,24,19
40,7,17,25,149
40,7,17,26,92
40,7,17,27,680
40,7,17,28,2333
40,7,18,18,3
40,7,18,19,6
40,7,18,22,41
40,7,18,23,48
40,7,18,24,97
40,7,18,25,494
40,7,18,26,469
40,7,18,27,4040
40,7,18,28,14960
40,7,19,18,2
40,7,19,19,2
40,7,19,21,3
40,7,19,22,71
40,7,19,23,61
40,7,19,24,118
40,7,19,25,756
40,7,19,26,882
40,7,19,27,7368
40,7,19,28,30481
40,7,20,18,4
40,7,20,19,4
40,7,20,20,20
40,7,20,21,13
40,7,20,22,244
40,7,20,23,162
40,7,20,24,363
40,7,20,25,2775
40,7,20,26,2226
40,7,20,27,21901
40,7,20,28,89020
40,7,21,19,19
40,7,21,20,2
40,7,21,21,18
40,7,21,22,229
40,7,21,23,277
40,7,21,24,645
40,7,21,25,4526
40,7,21,26,4902
40,7,21,27,46746
40,7,21,28,193550
40,7,22,18,4
40,7,22,19,12
40,7,22,20,27
40,7,22,21,36
40,7,22,22,409
40,7,22,23,605
40,7,22,24,1443
40,7,22,25,11725
40,7,22,26,13327
40,7,22,27,144516
40,7,22,28,619510
40,7,23,18,9
40,7,23,19,14
40,7,23,20,29
40,7,23,21,44
40,7,23,22,747
40,7,23,23,919
40,7,23,24,2011
40,7,23,25,20842
40,7,23,26,23491
40,7,23,27,275251
40,7,23,28,1216283
40,7,24,18,16
40,7,24,19,12
40,7,24,20,43
40,7,24,21,88
40,7,24,22,1293
40,7,24,23,1368
40,7,24,24,4082
40,7,24,25,42114
40,7,24,26,49874
40,7,24,27,617530
40,7,24,28,2734494
40,7,25,18,11
40,7,25,19,11
40,7,25,20,34
40,7,25,21,73
40,7,25,22,1543
40,7,25,23,1584
40,7,25,24,4795
40,7,25,25,60850
40,7,25,26,67167
40,7,25,27,923671
40,7,25,28,3964911
40,7,26,18,18
40,7,26,19,8
40,7,26,20,39
40,7,26,21,47
40,7,26,22,1838
40,7,26,23,1572
40,7,26,24,4313
40,7,26,25,65002
40,7,26,26,66766
40,7,26,27,971012
40,7,26,28,3982449
40,7,27,18,31
40,7,27,19,2
40,7,27,20,17
40,7,27,21,17
40,7,27,22,1493
40,7,27,23,713
40,7,27,24,1865
40,7,27,25,33228
40,7,27,26,27184
40,7,27,27,421369
40,7,27,28,1651653
40,7,28,18,4
40,7,28,20,1
40,7,28,21,1
40,7,28,22,188
40,7,28,23,58
40,7,28,24,139
40,7,28,25,2948
40,7,28,26,2245
40,7,28,27,35005
40,7,28,28,132085
41,7,13,25,10
41,7,13,26,8
41,7,13,27,13
41,7,13,28,89
41,7,14,22,5
41,7,14,25,10
41,7,14,26,7
41,7,14,27,30
41,7,14,28,148
41,7,15,22,13
41,7,15,23,8
41,7,15,24,4
41,7,15,25,34
41,7,15,26,29
41,7,15,27,137
41,7,15,28,600
41,7,16,22,15
41,7,16,23,10
41,7,16,24,8
41,7,16,25,61
41,7,16,26,44
41,7,16,27,306
41,7,16,28,1124
41,7,17,19,4
41,7,17,22,21
41,7,17,23,22
41,7,17,24,19
41,7,17,25,149
41,7,17,26,92
41,7,17,27,692
41,7,17,28,2529
41,7,18,18,3
41,7,18,19,6
41,7,18,22,41
41,7,18,23,48
41,7,18,24,97
41,7,18,25,500
41,7,18,26,471
41,7,18,27,4147
41,7,18,28,16499
41,7,19,18,2
41,7,19,19,2
41,7,19,21,3
41,7,19,22,71
41,7,19,23,61
41,7,19,24,118
41,7,19,25,762
41,7,19,26,882
41,7,19,27,7566
41,7,19,28,33629
41,7,20,18,4
41,7,20,19,4
41,7,20,20,20
41,7,20,21,13
41,7,20,22,249
41,7,20,23,162
41,7,20,24,363
41,7,20,25,2817
41,7,20,26,2250
41,7,20,27,22637
41,7,20,28,98601
41,7,21,19,19
41,7,21,20,2
41,7,21,21,18
41,7,21,22,233
41,7,21,23,277
41,7,21,24,645
41,7,21,25,4607
41,7,21,26,4952
41,7,21,27,48451
41,7,21,28,215888
41,7,22,18,4
41,7,22,19,12
41,7,22,20,27
41,7,22,21,36
41,7,22,22,412
41,7,22,23,612
41,7,22,24,1453
41,7,22,25,11975
41,7,22,26,13615
41,7,22,27,152198
41,7,22,28,705652
41,7,23,18,9
41,7,23,19,14
41,7,23,20,29
41,7,23,21,44
41,7,23,22,759
41,7,23,23,937
41,7,23,24,2027
41,7,23,25,21433
41,7,23,26,24033
41,7,23,27,291355
41,7,23,28,1395408
41,7,24,18,16
41,7,24,19,12
41,7,24,20,43
41,7,24,21,88
41,7,24,22,1311
41,7,24,23,1386
41,7,24,24,4134
41,7,24,25,43542
41,7,24,26,51628
41,7,24,27,664628
41,7,24,28,3219418
41,7,25,18,11
41,7,25,19,11
41,7,25,20,34
41,7,25,21,73
41,7,25,22,1567
41,7,25,23,1620
41,7,25,24,4912
41,7,25,25,63965
41,7,25,26,70501
41,7,25,27,1019166
41,7,25,28,4839561
41,7,26,18,18
41,7,26,19,8
41,7,26,20,39
41,7,26,21,47
41,7,26,22,1881
41,7,26,23,1625
41,7,26,24,4464
41,7,26,25,70021
41,7,26,26,71601
41,7,26,27,1108746
41,7,26,28,5066658
41,7,27,18,31
41,7,27,19,2
41,7,27,20,17
41,7,27,21,17
41,7,27,22,1600
41,7,27,23,771
41,7,27,24,1978
41,7,27,25,37777
41,7,27,26,30297
41,7,27,27,510534
41,7,27,28,2242750
41,7,28,18,5
41,7,28,20,1
41,7,28,21,1
41,7,28,22,210
41,7,28,23,70
41,7,28,24,160
41,7,28,25,3697
41,7,28,26,2610
41,7,28,27,45484
41,7,28,28,195788
42,7,13,25,11
42,7,13,26,8
42,7,13,27,13
42,7,13,28,94
42,7,14,22,5
42,7,14,25,10
42,7,14,26,7
42,7,14,27,30
42,7,14,28,158
42,7,15,22,13
42,7,15,23,8
42,7,15,24,4
42,7,15,25,34
42,7,15,26,30
42,7,15,27,141
42,7,15,28,640
42,7,16,22,15
42,7,16,23,10
42,7,16,24,8
42,7,16,25,64
42,7,16,26,45
42,7,16,27,333
42,7,16,28,1181
42,7,17,19,4
42,7,17,22,22
42,7,17,23,22
42,7,17,24,19
42,7,17,25,157
42,7,17,26,100
42,7,17,27,745
42,7,17,28,2667
42,7,18,18,3
42,7,18,19,6
42,7,18,22,41
42,7,18,23,49
42,7,18,24,99
42,7,18,25,590
42,7,18,26,499
42,7,18,27,4490
42,7,18,28,17751
42,7,19,18,2
42,7,19,19,2
42,7,19,21,3
42,7,19,22,79
42,7,19,23,64
42,7,19,24,121
42,7,19,25,824
42,7,19,26,929
42,7,19,27,8209
42,7,19,28,36321
42,7,20,18,4
42,7,20,19,4
42,7,20,20,20
42,7,20,21,13
42,7,20,22,263
42,7,20,23,172
42,7,20,24,375
42,7,20,25,3090
42,7,20,26,2362
42,7,20,27,24339
42,7,20,28,107328
42,7,21,19,19
42,7,21,20,2
42,7,21,21,18
42,7,21,22,242
42,7,21,23,283
42,7,21,24,665
42,7,21,25,4937
42,7,21,26,5236
42,7,21,27,52689
42,7,21,28,236211
42,7,22,18,4
42,7,22,19,12
42,7,22,20,27
42,7,22,21,36
42,7,22,22,423
42,7,22,23,634
42,7,22,24,1517
42,7,22,25,13103
42,7,22,26,14643
42,7,22,27,169209
42,7,22,28,787682
42,7,23,18,9
42,7,23,19,14
42,7,23,20,29
42,7,23,21,44
42,7,23,22,805
42,7,23,23,1029
42,7,23,24,2145
42,7,23,25,23723
42,7,23,26,26123
42,7,23,27,325445
42,7,23,28,1568628
42,7,24,18,16
42,7,24,19,12
42,7,24,20,43
42,7,24,21,88
42,7,24,22,1404
42,7,24,23,1470
42,7,24,24,4374
42,7,24,25,48327
42,7,24,26,57159
42,7,24,27,759968
42,7,24,28,3703645
42,7,25,18,11
42,7,25,19,11
42,7,25,20,34
42,7,25,21,73
42,7,25,22,1681
42,7,25,23,1770
42,7,25,24,5279
42,7,25,25,72913
42,7,25,26,80436
42,7,25,27,1203758
42,7,25,28,5750158
42,7,26,18,18
42,7,26,19,8
42,7,26,20,39
42,7,26,21,47
42,7,26,22,2040
42,7,26,23,1828
42,7,26,24,4958
42,7,26,25,82793
42,7,26,26,85048
42,7,26,27,1364821
42,7,26,28,6246526
42,7,27,18,31
42,7,27,19,2
42,7,27,20,17
42,7,27,21,17
42,7,27,22,1824
42,7,27,23,868
42,7,27,24,2266
42,7,27,25,46966
42,7,27,26,37648
42,7,27,27,669198
42,7,27,28,2936747
42,7,28,18,8
42,7,28,20,3
42,7,28,21,3
42,7,28,22,271
42,7,28,23,82
42,7,28,24,191
42,7,28,25,4993
42,7,28,26,3425
42,7,28,27,65026
42,7,28,28,277750
43,7,13,25,11
43,7,13,26,8
43,7,13,27,13
43,7,13,28,101
43,7,14,22,5
43,7,14,25,10
43,7,14,26,7
43,7,14,27,30
43,7,14,28,170
43,7,15,22,13
43,7,15,23,8
43,7,15,24,4
43,7,15,25,34
43,7,15,26,30
43,7,15,27,141
43,7,15,28,689
43,7,16,22,15
43,7,16,23,10
43,7,16,24,8
43,7,16,25,64
43,7,16,26,45
43,7,16,27,333
43,7,16,28,1269
43,7,17,19,4
43,7,17,22,22
43,7,17,23,22
43,7,17,24,19
43,7,17,25,157
43,7,17,26,100
